000001,0.07478639
000002,-0.07811441
000004,0.015244225
000005,-0.03022465
000006,-0.017068347
000007,-0.015409845
000008,-0.06188047
000009,-0.061730348
000010,-0.0160999
000011,-0.07274508
000012,0.0032463064
000014,0.042800803
000016,-0.035241235
000017,-0.025540637
000018,-0.10651192
000019,-0.036032923
000020,0.013221743
000021,0.039375395
000023,-0.024300296
000025,-0.09132719
000026,0.0166054
000027,0.010112147
000028,0.023325216
000029,0.0
000030,-0.024236992
000031,0.041753538
000032,-0.0032783784
000034,-0.045675162
000035,-0.0556914
000036,0.10687437
000037,0.02870331
000038,-0.013235034
000039,-0.081706084
000040,0.06347594
000042,0.02001962
000043,0.02272385
000045,-0.017902836
000046,0.010515482
000048,-0.066935375
000049,-0.02211977
000050,-0.20080733
000055,-0.37475553
000056,-0.01626648
000058,-0.17043065
000059,-0.05353762
000060,-0.03879118
000061,-0.090420984
000062,0.09528786
000063,-0.18298191
000065,-0.049876098
000066,-0.17475471
000068,-0.14722075
000069,-0.03286321
000070,0.041070323
000078,0.07461368
000088,0.018923009
000089,0.03262045
000090,-0.014979163
000096,0.0012196824
000099,-0.03881978
000100,0.08385344
000150,-0.111665145
000151,-0.10166312
000153,-0.08143996
000155,-0.011104488
000156,0.014006257
000157,0.06961651
000158,0.013268091
000159,-0.040892772
000166,-0.023291515
000301,0.01544117
000333,0.039274752
000338,0.07200525
000400,-0.045529254
000401,-0.053815667
000402,0.040864717
000403,0.053301416
000404,0.041968442
000407,0.02332341
000408,0.01627097
000409,0.018588163
000410,-0.06740108
000411,-0.023399383
000413,-0.03231991
000415,0.08042455
000416,0.02641516
000417,-0.014259358
000418,-0.10271222
000419,-0.10092847
000420,-0.11629687
000421,-0.068921894
000422,-0.10465054
000423,-0.040666126
000425,0.058873005
000426,0.039770745
000428,-0.05456138
000429,0.046446063
000430,0.008913938
000488,-0.0044725286
000498,-0.17550959
000501,-0.0055428557
000502,0.10789119
000503,-0.081646726
000504,0.036917355
000505,-0.0011587348
000506,-0.085234016
000507,0.015291244
000509,0.02066552
000510,-0.029645545
000513,-0.04828889
000514,0.0038678572
000516,-0.016336605
000517,0.018363617
000518,-0.055954244
000519,0.051224455
000520,-0.07053727
000521,-0.036147084
000523,-0.014132144
000524,-0.034612745
000525,0.0035465667
000526,-0.015265302
000528,-0.050725266
000529,0.038756132
000530,6.1587896e-05
000531,-0.022142846
000532,-0.1299635
000533,-0.10265085
000534,-0.013029881
000536,-0.01202749
000537,0.0072701424
000538,-0.0076488135
000539,-0.048287526
000540,-0.014170245
000541,-0.017249774
000543,0.06415644
000544,0.042582214
000545,-0.05452574
000546,-0.050748855
000547,0.034192875
000548,-0.0008527618
000550,0.06811133
000551,0.056492284
000552,-0.07705724
000553,-0.010941764
000554,-0.055956572
000555,0.0015165769
000557,0.008951031
000558,-0.014954964
000559,-0.039311048
000560,0.096439764
000561,-0.0006159963
000563,-0.024553174
000564,-0.027416967
000565,-0.06410817
000566,0.06793081
000567,-0.12176207
000568,-0.073361784
000570,-0.053834233
000571,-0.020710832
000572,-0.035451304
000573,0.08128975
000576,-0.090810046
000581,0.059068933
000582,0.033207886
000584,-0.03408765
000585,0.016677443
000586,-0.24717352
000587,-0.062088605
000589,-0.011832131
000590,0.034328807
000591,0.05905552
000592,-0.07036474
000593,-0.082797304
000595,-0.11108863
000596,-0.04540164
000597,0.021730117
000598,0.06792559
000599,0.039047096
000600,-0.012419623
000601,0.046825133
000603,0.033707317
000605,-0.09595844
000606,-0.09830086
000607,-0.0398826
000608,-0.037492532
000609,-0.0015553711
000610,-0.37914383
000611,0.027332421
000612,-0.113029346
000613,-0.109672725
000615,-0.12211497
000616,0.023073018
000617,-0.041907296
000619,0.0497803
000620,0.11307219
000622,-0.081534624
000623,-0.021318303
000625,0.008595854
000626,0.01247205
000627,-0.09498965
000628,-0.1878812
000629,-0.0922523
000630,0.07281034
000631,0.037668116
000632,0.0036093928
000633,-0.025576629
000635,-0.09248883
000636,-0.1486251
000637,-0.10244407
000638,-0.11909908
000639,0.064310186
000650,-0.22257632
000651,0.050955474
000652,-0.018902486
000655,-0.057817355
000656,0.092483714
000657,-0.035133354
000659,0.035017945
000661,-0.029956404
000662,0.013529968
000663,0.071515374
000665,0.02650858
000666,0.012233203
000667,-0.028887253
000668,0.038617786
000669,-0.067287564
000670,-0.12856135
000671,0.054504465
000672,-0.14617798
000673,-0.03163035
000676,-0.039496124
000677,0.027729783
000678,-0.053250827
000679,0.021000825
000680,0.017652936
000681,0.07901325
000682,0.0411203
000683,-0.08187257
000685,-0.108931296
000686,-0.01656851
000687,-0.0029568896
000688,-0.09384398
000690,0.03657141
000691,0.04171263
000692,-0.06441093
000693,0.0
000695,0.07462521
000697,-0.09002152
000698,0.0049523544
000700,0.05015918
000701,-0.011100298
000702,-0.011717798
000703,-0.20984128
000705,0.01724121
000707,-0.018376485
000708,-0.029400159
000709,0.023103584
000710,0.008240371
000711,-0.14742249
000712,-0.21024859
000713,-0.06985491
000715,0.061736427
000716,-0.064588845
000717,-0.096229926
000718,-0.015751015
000719,0.055923063
000720,-0.040889043
000721,0.0009542983
000722,-0.09868178
000723,-0.12104279
000725,0.0070139784
000726,0.06404695
000727,-0.051543884
000728,0.0025434094
000729,0.092677996
000731,-0.24461028
000732,-0.044578977
000733,-0.01229262
000735,-0.30473816
000736,0.049591415
000737,-0.017380709
000738,0.00517067
000739,-0.1830705
000750,-0.055298835
000751,-0.13725261
000752,0.017449401
000753,0.023990655
000755,-0.071708426
000756,0.041910753
000757,0.030830339
000758,-0.11719112
000759,-0.081539996
000760,-0.027900364
000761,-0.005093869
000762,-0.07366985
000766,0.03850085
000767,0.009273625
000768,-0.10299544
000776,0.032229807
000777,-0.017787203
000778,0.027843155
000779,-0.039353922
000780,-0.2761989
000782,0.052973084
000783,0.02290373
000785,0.0
000786,0.033916228
000788,0.04425492
000789,-0.09827247
