000001,0.02715909
000002,0.033286363
000004,-0.23103541
000005,-0.029235601
000006,0.02560132
000007,-0.06086018
000008,-0.04260874
000009,-0.0064039063
000010,-0.007873952
000011,0.027248628
000012,0.044754587
000014,-0.15558326
000016,0.015633864
000017,-0.36736113
000019,0.025360772
000020,-0.0063929316
000021,0.0088481195
000023,0.001503814
000025,-0.35983795
000026,0.063910805
000027,0.02690623
000028,0.072860636
000029,0.038706623
000030,0.026495392
000031,-0.018003594
000032,0.0074642636
000034,-0.018691827
000035,-0.034631446
000036,-0.049486652
000037,-0.06835162
000039,0.013554104
000040,-0.016681321
000042,0.01753199
000045,-0.025718002
000046,0.0
000048,-0.015988473
000049,0.041057494
000050,0.022863295
000055,0.05769485
000056,-0.02928723
000058,-0.23511909
000059,-0.016803158
000060,0.012226773
000061,0.021867542
000062,-0.023300603
000063,-0.00888573
000065,0.0050518997
000066,0.048588622
000068,0.058836147
000069,-0.0191935
000070,-0.14636111
000078,0.007145997
000088,0.051904388
000089,0.0019016098
000090,0.0034757853
000096,-0.048211254
000099,0.038974404
000100,0.027694046
000151,-0.017972657
000153,0.015299078
000155,0.023852322
000156,-0.027430162
000157,0.04964313
000158,-0.015102981
000159,0.009069886
000166,0.00012580305
000301,-0.022572206
000333,0.059499215
000338,0.019860763
000400,0.0443731
000401,0.020019721
000402,0.0055988953
000403,-0.014123291
000404,0.043970946
000407,0.04127673
000408,0.020094795
000409,0.046826143
000410,0.019989245
000411,-0.0005332753
000413,-0.031231303
000415,-0.04143054
000416,-0.07233122
000417,0.026433736
000419,0.038968105
000420,-0.045060545
000421,-0.024441397
000422,0.031617243
000423,-0.016086156
000425,0.050940953
000426,-0.012580825
000428,0.018812094
000429,0.03552843
000430,0.06703935
000488,0.030387875
000498,0.017764458
000501,0.032589234
000503,0.04150023
000504,0.0198187
000505,0.0035945997
000506,0.008065503
000507,-0.019864459
000509,-0.061756887
000510,0.0235206
000513,0.031172328
000514,0.0020987168
000516,0.0009934716
000517,0.03098752
000518,-0.07835795
000519,0.03633181
000520,-0.017294686
000521,-0.0045371354
000523,0.009802744
000524,0.032310404
000525,-0.024390653
000526,0.02488384
000528,0.016498556
000529,0.034635164
000530,0.037122276
000531,-0.007572584
000532,0.0025928654
000533,0.03205406
000534,-0.04030791
000536,0.010168418
000537,0.03396691
000538,0.05486135
000539,0.026691707
000541,0.028295761
000543,0.008580361
000544,0.014712835
000545,-0.017298892
000546,0.010964399
000547,0.039354928
000548,-0.030291807
000550,0.076052055
000551,0.047645323
000552,0.029943185
000553,0.0040438157
000554,0.026822744
000555,-0.055710733
000557,-0.0558755
000558,-0.015415482
000559,0.076844856
000560,0.032627333
000561,0.016987495
000563,-0.018370356
000564,-0.014662936
000565,0.0140728485
000566,0.05799116
000567,0.03306263
000568,0.031507067
000570,-0.15622422
000571,0.014111314
000572,0.03745599
000573,0.03249783
000576,0.030426685
000581,0.07329784
000582,0.0052394513
000584,-0.04051007
000586,0.0041470733
000589,0.015445622
000590,-0.003007032
000591,0.022742901
000592,0.005756867
000593,0.034678034
000595,0.008078406
000596,0.038868982
000597,0.010088105
000598,-0.0068701636
000599,0.007657759
000600,0.0044438504
000601,-0.007355977
000603,0.035138268
000605,0.0089913085
000607,-0.0022927262
000608,0.027282812
000609,-0.06638379
000610,-0.023806825
000612,0.017243354
000615,-0.013907976
000617,0.03853587
000619,0.06275051
000620,-0.057402126
000622,0.0191061
000623,0.056504536
000625,-0.018940601
000626,0.010248724
000627,0.026552288
000628,-0.029886313
000629,0.014057696
000630,0.0016803071
000631,0.024735812
000632,-0.031324744
000633,0.030948656
000635,0.011643944
000636,0.036919754
000637,-0.13422795
000638,0.09097709
000639,0.021644188
000650,0.048819743
000651,0.058637485
000652,0.026093591
000655,0.03406988
000656,0.018295728
000657,0.0017396156
000659,0.027566582
000661,-0.26739973
000663,0.031607997
000665,-0.021204785
000668,-0.13145608
000669,-0.010133397
000670,0.025693867
000672,0.04470913
000676,0.047619585
000677,0.010742506
000678,0.007156959
000679,0.0071198493
000680,0.07358852
000681,0.010770485
000682,-0.007617075
000683,0.0062976275
000685,0.058708932
000686,0.03386675
000688,0.007954229
000690,0.0052251145
000691,0.07010418
000692,0.016994026
000695,0.004817309
000697,0.020179398
000698,-0.0089529585
000700,-0.007778015
000701,0.013845789
000702,-0.01897172
000703,0.049075793
000705,0.015593868
000707,0.0045039393
000708,0.056778602
000709,0.039507657
000710,0.039274428
000711,-0.018941432
000712,0.022641916
000713,0.049868077
000715,-0.024615096
000716,0.05349732
000717,0.04584607
000718,-0.0053891446
000719,-0.023251757
000720,-0.018542312
000721,0.00710031
000722,0.0380689
000723,-0.007543221
000725,0.075554535
000726,0.055516697
000727,0.016317422
000728,0.007201476
000729,0.013466697
000731,0.024966568
000733,0.049282193
000735,0.045407802
000736,0.021856746
000737,-0.038027845
000738,0.03429626
000739,0.04192495
000750,-0.033446744
000751,-0.008822437
000752,-0.03489936
000753,-0.028762871
000755,0.0069961753
000756,0.0010825898
000757,-0.0003698133
000758,0.024712348
000759,-0.025876883
000761,0.031077141
000762,0.03456428
000766,-0.008291002
000767,-0.041672714
000768,0.034952197
000776,0.0630458
000777,0.043699935
000778,0.032022607
000779,0.029224081
000782,0.009752769
000783,-0.015147014
000785,0.014745817
000786,0.09054363
000788,0.033541642
000789,0.0010723788
000790,0.023902647
000791,-0.0052506104
000792,0.025808968
000793,0.021830563
000795,0.024295308
000796,-0.05060323
000797,-0.044284586
000798,0.024048394
000799,-0.018383637
000800,0.040555887
000801,-0.014793724
000802,0.020032048
000803,-0.00982476
000807,0.029157626
000809,0.007591946
000810,-0.052853934
000811,0.014137
000812,-0.087083906
000813,0.022839379
000815,-0.005647557
000816,-0.019260354
000818,0.004009541
000819,-0.000890363
000820,-0.07201119
000821,-0.05523127
000822,-0.006855434
000823,-0.023613505
000825,0.018761722
000826,0.02720597
