trade_date,stock_code,model_pred
2023-01-03,000783,0.12880942
2023-01-03,000789,-0.0023764214
2023-01-03,000793,-1.0029018
2023-01-03,000798,-0.67663807
2023-01-03,000802,-2.3003821
2023-01-03,000811,-0.6587818
2023-01-03,000816,-0.4371866
2023-01-03,000821,-0.0374374
2023-01-03,000826,-0.33484674
2023-01-03,000831,-0.7604772
2023-01-03,000838,-0.053453032
2023-01-03,000852,-0.3822402
2023-01-03,000860,0.4580397
2023-01-03,000868,-2.3928514
2023-01-03,000877,0.063862815
2023-01-03,000882,-1.8526541
2023-01-03,000887,-0.77826947
2023-01-03,000893,0.16587883
2023-01-03,000899,-1.0856583
2023-01-03,000903,0.14774862
2023-01-03,000911,-1.1680621
2023-01-03,000917,0.057259776
2023-01-03,000921,-1.376724
2023-01-03,000926,-0.010672983
2023-01-03,000930,-0.052044816
2023-01-03,000935,-0.05315295
2023-01-03,000948,-1.0038923
2023-01-03,000952,-0.46631643
2023-01-03,000958,-0.39223897
2023-01-03,000962,-0.28620702
2023-01-03,000967,0.03484554
2023-01-03,000972,-0.26642394
2023-01-03,000977,-0.2441156
2023-01-03,000982,-0.17997244
2023-01-03,000988,-0.18889087
2023-01-03,000996,-0.3508163
2023-01-03,001201,-0.25538784
2023-01-03,001206,-0.4604153
2023-01-03,001210,-0.07385696
2023-01-03,001215,-0.055162124
2023-01-03,001219,-0.7678149
2023-01-03,001228,-0.50915515
2023-01-03,001234,-0.09568581
2023-01-03,001258,-0.04719846
2023-01-03,001268,-1.2540071
2023-01-03,001288,-0.034925483
2023-01-03,001299,0.21081662
2023-01-03,001313,-0.45835507
2023-01-03,001319,-0.3929549
2023-01-03,001331,-0.029216468
2023-01-03,001339,-0.9131633
2023-01-03,001914,-0.110870525
2023-01-03,002002,-0.12648594
2023-01-03,002007,-0.25155842
2023-01-03,002011,0.20496047
2023-01-03,002015,-0.22257802
2023-01-03,002020,-0.102924764
2023-01-03,002025,-0.74255514
2023-01-03,002029,0.2124905
2023-01-03,002033,-0.776385
2023-01-03,002037,-0.50843704
2023-01-03,002042,-0.11525679
2023-01-03,002046,0.0084099695
2023-01-03,002050,0.24190857
2023-01-03,002055,-0.55847913
2023-01-03,002059,-1.0548803
2023-01-03,002063,-0.105350934
2023-01-03,002067,-0.012813104
2023-01-03,002073,-0.3430879
2023-01-03,002077,-0.45614737
2023-01-03,002081,0.21413568
2023-01-03,002085,-0.72724867
2023-01-03,002090,0.14565273
2023-01-03,002095,-2.3353524
2023-01-03,002100,-1.010577
2023-01-03,002104,-0.6911026
2023-01-03,002108,0.113940395
2023-01-03,002112,-0.5758225
2023-01-03,002117,-0.6601077
2023-01-03,002121,-0.5992714
2023-01-03,002126,-0.47327012
2023-01-03,002130,0.039468117
2023-01-03,002134,-0.23173839
2023-01-03,002138,-0.34061277
2023-01-03,002144,-0.18741785
2023-01-03,002149,-0.4652008
2023-01-03,002153,-0.12910213
2023-01-03,002157,-0.74912
2023-01-03,002162,-0.8689995
2023-01-03,002166,-0.506515
2023-01-03,002171,0.1363743
2023-01-03,002175,-0.325473
2023-01-03,002179,-0.084737815
2023-01-03,002183,-1.3618132
2023-01-03,002187,-1.3518877
2023-01-03,002191,-0.09665274
2023-01-03,002195,-0.06006382
2023-01-03,002201,-0.37510377
2023-01-03,002205,0.2417555
2023-01-03,002209,-0.29934922
2023-01-03,002214,-0.11551024
2023-01-03,002219,-0.6362145
2023-01-03,002224,0.019984785
2023-01-03,002228,0.20729129
2023-01-03,002232,-0.38708907
2023-01-03,002236,-0.18189341
2023-01-03,002240,0.15249589
2023-01-03,002244,-0.405426
2023-01-03,002249,-0.05121391
2023-01-03,002254,0.048655532
2023-01-03,002261,-0.51204056
2023-01-03,002265,-0.04723212
2023-01-03,002270,-0.10344425
2023-01-03,002274,0.09030676
2023-01-03,002278,-0.5333513
2023-01-03,002282,-0.13902286
2023-01-03,002286,-0.52366686
2023-01-03,002291,0.17162481
2023-01-03,002295,-0.10908516
2023-01-03,002299,-0.17934066
2023-01-03,002303,-0.13272727
2023-01-03,002307,-0.0031394465
2023-01-03,002313,-0.22188246
2023-01-03,002318,0.31128362
2023-01-03,002322,-0.3366216
2023-01-03,002326,0.38821605
2023-01-03,002330,-2.9830396
2023-01-03,002334,-0.35333186
2023-01-03,002339,-0.57707024
2023-01-03,002343,-1.4914641
2023-01-03,002347,-0.6695066
2023-01-03,002352,0.39745924
2023-01-03,002356,0.09876164
2023-01-03,002361,-0.25737208
2023-01-03,002365,-0.59485185
2023-01-03,002369,-0.51258314
2023-01-03,002373,-0.16098166
2023-01-03,002377,-0.49736896
2023-01-03,002381,-0.015111033
2023-01-03,002386,-0.07685332
2023-01-03,002390,-0.4126888
2023-01-03,002394,-1.4716401
2023-01-03,002398,-0.22688906
2023-01-03,002402,-0.43749735
2023-01-03,002406,0.0052585118
2023-01-03,002410,-0.43720812
2023-01-03,002415,0.33939847
2023-01-03,002420,0.6305664
2023-01-03,002426,-0.61189145
2023-01-03,002430,0.3470757
2023-01-03,002435,-0.16832931
2023-01-03,002439,-0.51982605
2023-01-03,002443,-0.25468597
2023-01-03,002448,-0.057539526
2023-01-03,002453,0.47258955
2023-01-03,002457,0.024781477
2023-01-03,002461,0.64175993
2023-01-03,002466,-0.41885746
2023-01-03,002471,-0.4568229
2023-01-03,002476,-0.16395184
2023-01-03,002481,-0.22698204
2023-01-03,002486,-0.38036692
2023-01-03,002491,-0.3892409
2023-01-03,002495,-1.900787
2023-01-03,002502,-0.25138664
2023-01-03,002507,0.14159481
2023-01-03,002512,0.0010551512
2023-01-03,002516,-0.10479338
2023-01-03,002520,-2.4291823
2023-01-03,002524,-0.57626307
2023-01-03,002530,-0.15253231
2023-01-03,002534,0.09539847
2023-01-03,002538,0.003730651
2023-01-03,002542,-0.92238295
2023-01-03,002546,-0.06383782
2023-01-03,002551,-0.0025995597
2023-01-03,002555,-0.3311019
2023-01-03,002559,-0.94453317
2023-01-03,002563,0.4548769
2023-01-03,002568,0.1824142
2023-01-03,002573,-0.123252995
2023-01-03,002577,-0.18941945
2023-01-03,002582,-2.7002468
2023-01-03,002587,-0.661709
2023-01-03,002591,-2.059757
2023-01-03,002596,-0.9191528
2023-01-03,002600,0.07884556
2023-01-03,002605,-0.15458897
2023-01-03,002609,-0.24735141
2023-01-03,002613,-0.20105386
2023-01-03,002617,-0.2592085
2023-01-03,002623,-0.93597806
2023-01-03,002627,-1.4874859
2023-01-03,002631,-0.11375366
2023-01-03,002635,-0.26754642
2023-01-03,002639,-0.27523127
2023-01-03,002643,-0.36885956
2023-01-03,002648,-0.18229078
2023-01-03,002653,-0.6005131
2023-01-03,002658,-0.9244404
2023-01-03,002662,-0.21134077
2023-01-03,002666,-0.21800858
2023-01-03,002670,-0.53493536
2023-01-03,002674,-0.03017189
2023-01-03,002678,0.087429315
2023-01-03,002683,-0.16301848
2023-01-03,002688,-0.03499406
2023-01-03,002692,0.16062248
2023-01-03,002696,-3.5398474
2023-01-03,002702,-2.1720617
2023-01-03,002707,0.08994629
2023-01-03,002713,-0.8010913
2023-01-03,002717,-0.41187066
2023-01-03,002723,-0.028719224
2023-01-03,002727,-0.46503246
2023-01-03,002731,-0.21344158
2023-01-03,002735,-0.3777596
2023-01-03,002739,0.20307487
2023-01-03,002746,-0.46402153
2023-01-03,002753,-0.09570035
2023-01-03,002758,-0.7270825
2023-01-03,002762,-2.321402
2023-01-03,002767,0.15529297
2023-01-03,002772,-0.79344344
2023-01-03,002777,-0.4004774
2023-01-03,002782,0.034772
2023-01-03,002787,0.20201513
2023-01-03,002791,0.025619421
2023-01-03,002796,-0.85767466
2023-01-03,002800,-2.29777
2023-01-03,002805,-0.12970152
2023-01-03,002810,-0.17427921
2023-01-03,002815,-0.37149853
2023-01-03,002819,-0.5472419
2023-01-03,002824,-0.27803057
2023-01-03,002828,-0.37761295
2023-01-03,002832,-0.19968936
2023-01-03,002837,0.001884833
2023-01-03,002841,-0.090137824
2023-01-03,002846,-0.28587446
2023-01-03,002850,0.55695724
2023-01-03,002855,-0.08694254
2023-01-03,002859,-0.2387273
2023-01-03,002863,-0.7657654
2023-01-03,002867,-0.0072172172
2023-01-03,002871,-0.46669206
2023-01-03,002877,-0.4437235
2023-01-03,002881,-0.11759762
2023-01-03,002885,-0.451518
2023-01-03,002889,0.07867777
2023-01-03,002893,-0.17289379
2023-01-03,002898,-0.64181465
2023-01-03,002902,-0.44046462
2023-01-03,002907,0.008365959
2023-01-03,002911,0.3485313
2023-01-03,002916,0.07982119
2023-01-03,002920,0.107316926
2023-01-03,002925,-0.060918756
2023-01-03,002929,-0.19136302
2023-01-03,002933,-1.3459754
2023-01-03,002938,-0.21002254
2023-01-03,002942,-0.049168155
2023-01-03,002947,-0.25415444
2023-01-03,002952,-0.59060866
2023-01-03,002957,0.090614386
2023-01-03,002961,-0.026208252
2023-01-03,002966,0.6736766
2023-01-03,002970,0.104432024
2023-01-03,002975,-0.25730425
2023-01-03,002979,-0.27923137
2023-01-03,002983,-0.5010702
2023-01-03,002987,-1.0053988
2023-01-03,002991,-0.06292264
2023-01-03,002996,0.050426997
2023-01-03,003000,-0.1796175
2023-01-03,003004,-0.17659438
2023-01-03,003008,0.03409873
2023-01-03,003012,0.16803248
2023-01-03,003017,-0.01844624
2023-01-03,003021,-0.4531905
2023-01-03,003026,-0.726001
2023-01-03,003030,-2.615992
2023-01-03,003035,0.076998815
2023-01-03,003039,0.18215886
2023-01-03,003043,0.45555303
2023-01-03,300003,0.12941244
2023-01-03,300007,0.05631593
2023-01-03,300011,-0.13727
2023-01-03,300016,-0.09732763
2023-01-03,300021,-0.36795917
2023-01-03,300026,-0.29006797
2023-01-03,300032,-0.12587547
2023-01-03,300036,-0.62481993
2023-01-03,300041,-0.29420596
2023-01-03,300045,-0.5073709
2023-01-03,300049,-0.49488264
2023-01-03,300053,-0.1384571
2023-01-03,300057,-0.34269115
2023-01-03,300062,-0.71672803
2023-01-03,300067,-0.12833565
2023-01-03,300071,-1.2916641
2023-01-03,300075,-0.4872696
2023-01-03,300080,-0.17048903
2023-01-03,300084,0.22207868
2023-01-03,300088,-0.42536628
2023-01-03,300094,-1.4852622
2023-01-03,300099,-0.37772977
2023-01-03,300103,0.08026343
2023-01-03,300109,0.113423444
2023-01-03,300113,-0.79434866
2023-01-03,300119,0.20800202
2023-01-03,300123,-0.3364064
2023-01-03,300128,-0.24256162
2023-01-03,300132,-0.5152329
2023-01-03,300136,-0.29494178
2023-01-03,300140,-0.45775193
2023-01-03,300144,0.14276363
2023-01-03,300148,-1.9659071
2023-01-03,300152,-0.030494861
2023-01-03,300157,-0.2378878
2023-01-03,300162,-0.7465365
2023-01-03,300168,-0.22132918
2023-01-03,300172,-0.29706997
2023-01-03,300176,-0.21270794
2023-01-03,300181,0.056257535
2023-01-03,300185,-0.1881173
2023-01-03,300190,-0.057120577
2023-01-03,300194,-0.3997951
2023-01-03,300199,-0.49128917
2023-01-03,300204,-0.6733
2023-01-03,300211,-1.3724146
2023-01-03,300215,0.033377707
2023-01-03,300220,-0.31081188
2023-01-03,300224,-0.37150204
2023-01-03,300228,-0.19107282
2023-01-03,300232,-0.22554335
2023-01-03,300236,-0.25840163
2023-01-03,300240,0.24011853
2023-01-03,300244,-0.91130286
2023-01-03,300248,-0.619491
2023-01-03,300252,-0.15221187
2023-01-03,300256,-0.14157197
2023-01-03,300260,0.18207711
2023-01-03,300264,-1.7584133
2023-01-03,300269,-0.26831847
2023-01-03,300274,0.2382951
2023-01-03,300278,-0.094545454
2023-01-03,300283,-0.36676127
2023-01-03,300287,-0.34394586
2023-01-03,300291,-0.35301194
2023-01-03,300295,-0.4163739
2023-01-03,300302,-0.36297083
2023-01-03,300306,-0.25042024
2023-01-03,300311,-0.38080835
2023-01-03,300317,-0.22867242
2023-01-03,300321,0.05573284
2023-01-03,300326,-0.121829234
2023-01-03,300331,0.009973202
2023-01-03,300335,-0.47320855
2023-01-03,300341,-0.6466869
2023-01-03,300345,-0.4236071
2023-01-03,300349,0.034102254
2023-01-03,300353,-0.30036676
2023-01-03,300358,-0.24123275
2023-01-03,300364,-1.3561466
2023-01-03,300370,-0.5932076
2023-01-03,300375,-0.11800002
2023-01-03,300380,0.13760227
2023-01-03,300384,-0.067903705
2023-01-03,300388,0.24499378
2023-01-03,300393,0.3543356
2023-01-03,300397,-0.3373523
2023-01-03,300401,-0.062543735
2023-01-03,300405,-0.009476207
2023-01-03,300409,-0.21188477
2023-01-03,300413,-0.35570574
2023-01-03,300417,-0.15895307
2023-01-03,300422,-0.5594057
2023-01-03,300426,-0.4660883
2023-01-03,300430,-0.34171295
2023-01-03,300435,-0.40845817
2023-01-03,300439,-0.28545332
2023-01-03,300443,0.10687388
2023-01-03,300447,-0.42409205
2023-01-03,300451,-0.40379518
2023-01-03,300455,-0.15227056
2023-01-03,300459,-0.68407303
2023-01-03,300463,-0.19245698
2023-01-03,300467,-1.0191845
2023-01-03,300471,0.061793834
2023-01-03,300475,-0.23720886
2023-01-03,300479,-0.33747876
2023-01-03,300483,0.09524359
2023-01-03,300487,-0.4677195
2023-01-03,300491,-0.28345108
2023-01-03,300496,-0.41302347
2023-01-03,300500,-0.39233553
2023-01-03,300505,-0.83687043
2023-01-03,300510,-0.5958268
2023-01-03,300514,-0.4695518
2023-01-03,300518,0.2752125
2023-01-03,300522,-0.45639148
2023-01-03,300528,-0.05766373
2023-01-03,300532,-0.36352485
2023-01-03,300537,0.026710318
2023-01-03,300541,-0.7012023
2023-01-03,300546,-0.92546207
2023-01-03,300550,-0.51198614
2023-01-03,300554,-0.90137964
2023-01-03,300559,-0.6114829
2023-01-03,300563,-0.3232188
2023-01-03,300567,-0.44071734
2023-01-03,300571,-0.2624969
2023-01-03,300576,-0.50418544
2023-01-03,300580,0.012127817
2023-01-03,300584,-0.18660502
2023-01-03,300588,-0.38718942
2023-01-03,300592,-0.061736077
2023-01-03,300596,0.21649805
2023-01-03,300601,0.18513688
2023-01-03,300605,-2.9913182
2023-01-03,300609,0.0057162046
2023-01-03,300613,-0.5438205
2023-01-03,300617,-0.33684534
2023-01-03,300621,-0.040168315
2023-01-03,300625,-0.05729101
2023-01-03,300629,-0.4812246
2023-01-03,300633,0.13809767
2023-01-03,300637,-0.08641077
2023-01-03,300641,0.046207707
2023-01-03,300645,-0.45634073
2023-01-03,300650,-0.34560677
2023-01-03,300654,-0.2423537
2023-01-03,300658,-0.4807043
2023-01-03,300662,-0.0041912626
2023-01-03,300666,-0.21749622
2023-01-03,300670,-0.27058077
2023-01-03,300674,0.013777904
2023-01-03,300678,-0.7737137
2023-01-03,300682,-0.1459486
2023-01-03,300686,0.15647069
2023-01-03,300690,-0.32766965
2023-01-03,300694,0.23352662
2023-01-03,300698,-0.19051741
2023-01-03,300702,-1.575161
2023-01-03,300707,-0.01719053
2023-01-03,300711,-0.2926501
2023-01-03,300716,0.10082095
2023-01-03,300720,0.32336435
2023-01-03,300724,0.4757429
2023-01-03,300729,-0.0920386
2023-01-03,300733,0.26515758
2023-01-03,300738,-0.45436397
2023-01-03,300742,-0.16302499
2023-01-03,300747,0.051785164
2023-01-03,300751,0.10956564
2023-01-03,300756,0.3757429
2023-01-03,300760,0.35663727
2023-01-03,300765,-0.06855358
2023-01-03,300769,0.30578968
2023-01-03,300773,-1.5357304
2023-01-03,300777,0.2856037
2023-01-03,300781,-0.42582464
2023-01-03,300786,-0.25408557
2023-01-03,300790,-0.5644127
2023-01-03,300795,0.21013813
2023-01-03,300799,0.009458762
2023-01-03,300803,-0.31868082
2023-01-03,300808,0.40342328
2023-01-03,300812,-1.9780102
2023-01-03,300816,0.045151398
2023-01-03,300820,-1.0148982
2023-01-03,300824,-0.4473654
2023-01-03,300828,-0.64423263
2023-01-03,300832,-0.6511869
2023-01-03,300836,-0.11892563
2023-01-03,300840,-0.033151194
2023-01-03,300844,-0.0893307
2023-01-03,300848,-0.92195565
2023-01-03,300852,-0.76031315
2023-01-03,300856,-0.05875452
2023-01-03,300860,-0.32635075
2023-01-03,300864,-0.20929992
2023-01-03,300868,0.015488589
2023-01-03,300872,-0.29651526
2023-01-03,300877,0.0147037115
2023-01-03,300881,-0.6959237
2023-01-03,300885,-0.06303342
2023-01-03,300889,-0.09664038
2023-01-03,300893,-1.0510238
2023-01-03,300897,0.07357007
2023-01-03,300901,0.28533864
2023-01-03,300906,0.16540027
2023-01-03,300910,-0.1868754
2023-01-03,300915,0.4342075
2023-01-03,300919,0.10901348
2023-01-03,300923,-0.13144833
2023-01-03,300928,-0.3594746
2023-01-03,300932,-0.06890092
2023-01-03,300937,0.38529807
2023-01-03,300941,-0.22823513
2023-01-03,300946,-0.4413067
2023-01-03,300950,-0.38064942
2023-01-03,300955,0.16288543
2023-01-03,300959,-0.33644703
2023-01-03,300963,-0.39776272
2023-01-03,300968,-0.069602124
2023-01-03,300972,-0.22652286
2023-01-03,300977,-0.23319966
2023-01-03,300981,-0.40276986
2023-01-03,300985,-0.27474308
2023-01-03,300989,-0.058694314
2023-01-03,300993,-0.38031846
2023-01-03,300997,-1.0884893
2023-01-03,301001,-0.05155152
2023-01-03,301005,0.6619978
2023-01-03,301009,-0.421657
2023-01-03,301013,-1.5809033
2023-01-03,301018,-0.586728
2023-01-03,301022,-0.010698377
2023-01-03,301026,-0.53142
2023-01-03,301030,0.71193933
2023-01-03,301035,0.2367485
2023-01-03,301039,-0.21782425
2023-01-03,301043,-0.10560663
2023-01-03,301048,-0.1688312
2023-01-03,301052,-0.32602555
2023-01-03,301057,-0.25334418
2023-01-03,301061,-0.089675084
2023-01-03,301066,-1.3627226
2023-01-03,301070,0.06503725
2023-01-03,301075,0.030992823
2023-01-03,301079,-0.14198697
2023-01-03,301083,-0.047045864
2023-01-03,301088,-0.1508317
2023-01-03,301092,-0.35947794
2023-01-03,301097,-0.37831178
2023-01-03,301101,0.058016025
2023-01-03,301107,-0.07275093
2023-01-03,301111,0.08278578
2023-01-03,301116,-0.807002
2023-01-03,301120,0.2813334
2023-01-03,301125,-1.1333647
2023-01-03,301129,-0.24749157
2023-01-03,301133,0.06787169
2023-01-03,301138,-0.033629254
2023-01-03,301150,-0.35807297
2023-01-03,301155,-0.8849194
2023-01-03,301160,-0.43691486
2023-01-03,301165,-0.31188112
2023-01-03,301169,0.22648248
2023-01-03,301177,-0.60089076
2023-01-03,301181,-0.9482566
2023-01-03,301186,-0.044634916
2023-01-03,301190,0.22931854
2023-01-03,301195,-0.3704311
2023-01-03,301199,-0.1456584
2023-01-03,301206,-0.3622191
2023-01-03,301211,1.4940869
2023-01-03,301216,-0.1736978
2023-01-03,301220,0.24655005
2023-01-03,301226,-0.019834392
2023-01-03,301230,-1.2204511
2023-01-03,301235,-0.22426517
2023-01-03,301239,-0.40053427
2023-01-03,301258,-0.4215938
2023-01-03,301267,-0.08717945
2023-01-03,301273,-1.9803674
2023-01-03,301279,-0.7861334
2023-01-03,301286,-0.8695843
2023-01-03,301298,-0.27673477
2023-01-03,301306,-0.06328913
2023-01-03,301313,-1.8723615
2023-01-03,301321,-0.1908047
2023-01-03,301330,-0.42438725
2023-01-03,301336,-0.04169327
2023-01-03,301356,-0.112407416
2023-01-03,301365,0.02767507
2023-01-03,301377,0.005674593
2023-01-03,301389,-0.4978466
2023-01-03,430090,-0.23102579
2023-01-03,430418,0.04156656
2023-01-03,430564,-0.20313132
2023-01-03,600004,0.7225926
2023-01-03,600009,0.6110506
2023-01-03,600015,0.57104206
2023-01-03,600019,0.37648872
2023-01-03,600023,0.4554013
2023-01-03,600028,0.40356645
2023-01-03,600032,-0.3629194
2023-01-03,600037,0.13085325
2023-01-03,600050,-0.4956814
2023-01-03,600054,-1.389499
2023-01-03,600058,-0.17378801
2023-01-03,600062,-0.26466656
2023-01-03,600067,-0.1866264
2023-01-03,600075,0.13432829
2023-01-03,600079,-1.1645627
2023-01-03,600084,0.009111595
2023-01-03,600094,-0.1876446
2023-01-03,600098,0.29037404
2023-01-03,600103,-0.15014945
2023-01-03,600107,-0.33234194
2023-01-03,600111,-0.27684492
2023-01-03,600116,0.37358826
2023-01-03,600120,0.055573747
2023-01-03,600126,0.109755695
2023-01-03,600130,-1.7006559
2023-01-03,600135,-0.058783993
2023-01-03,600143,0.12784511
2023-01-03,600151,0.09242966
2023-01-03,600156,0.12937953
2023-01-03,600160,-0.49183232
2023-01-03,600166,-0.14439881
2023-01-03,600170,-0.029012067
2023-01-03,600176,-0.06693754
2023-01-03,600180,0.24003112
2023-01-03,600186,-0.064987205
2023-01-03,600191,0.22091562
2023-01-03,600196,-0.7499207
2023-01-03,600200,-0.9739713
2023-01-03,600206,-0.27655202
2023-01-03,600211,-0.3535535
2023-01-03,600216,-0.3660019
2023-01-03,600220,-0.16612233
2023-01-03,600225,-1.8350868
2023-01-03,600229,0.6201718
2023-01-03,600233,0.1831169
2023-01-03,600238,-1.8851451
2023-01-03,600246,0.9166825
2023-01-03,600251,-0.33159631
2023-01-03,600257,-3.0456324
2023-01-03,600262,0.035910957
2023-01-03,600268,-0.13386202
2023-01-03,600273,0.20228413
2023-01-03,600279,0.19148353
2023-01-03,600283,0.017838445
2023-01-03,600292,-0.084214866
2023-01-03,600298,0.3893308
2023-01-03,600305,0.029609386
2023-01-03,600310,0.53535295
2023-01-03,600316,0.45238417
2023-01-03,600321,0.0056918217
2023-01-03,600326,-0.022940904
2023-01-03,600330,-0.20285043
2023-01-03,600336,0.040836893
2023-01-03,600343,-0.13703212
2023-01-03,600350,0.4312868
2023-01-03,600354,-2.6414042
2023-01-03,600359,-0.8148764
2023-01-03,600366,-0.7026944
2023-01-03,600370,0.22812848
2023-01-03,600376,-0.12810302
2023-01-03,600380,-0.46025467
2023-01-03,600388,0.16821271
2023-01-03,600392,-0.039787784
2023-01-03,600397,0.20606685
2023-01-03,600403,0.1476691
2023-01-03,600409,0.37582374
2023-01-03,600418,-0.6725098
2023-01-03,600422,-0.13413775
2023-01-03,600428,-0.45671722
2023-01-03,600436,0.59066486
2023-01-03,600446,-0.23824088
2023-01-03,600455,-0.79598075
2023-01-03,600460,-0.078958824
2023-01-03,600467,-2.1052725
2023-01-03,600475,-0.0064362455
2023-01-03,600479,-0.6039445
2023-01-03,600483,0.092371814
2023-01-03,600489,0.42202607
2023-01-03,600495,-0.13222723
2023-01-03,600499,-0.3924039
2023-01-03,600503,0.07768815
2023-01-03,600508,-0.09827489
2023-01-03,600512,-0.15897009
2023-01-03,600517,-0.044547975
2023-01-03,600521,-0.5258828
2023-01-03,600526,-0.14297488
2023-01-03,600530,-0.56935596
2023-01-03,600536,-0.6212287
2023-01-03,600540,-0.27826756
2023-01-03,600547,-0.12564686
2023-01-03,600551,-0.098673984
2023-01-03,600558,-0.11280872
2023-01-03,600562,-0.2176943
2023-01-03,600567,-0.0071894415
2023-01-03,600572,-1.0613672
2023-01-03,600577,-0.096998006
2023-01-03,600581,-0.4768128
2023-01-03,600585,0.22305948
2023-01-03,600589,0.09798001
2023-01-03,600594,-0.32304585
2023-01-03,600598,-0.18088403
2023-01-03,600604,0.020790301
2023-01-03,600610,0.37338793
2023-01-03,600615,-0.19945689
2023-01-03,600619,0.035607617
2023-01-03,600623,0.41299647
2023-01-03,600629,0.1856695
2023-01-03,600636,-0.7622592
2023-01-03,600640,-0.18051344
2023-01-03,600644,-1.5165229
2023-01-03,600649,0.3914599
2023-01-03,600654,0.15530272
2023-01-03,600660,-0.040894356
2023-01-03,600664,-0.79762805
2023-01-03,600668,-1.2599702
2023-01-03,600676,0.12959842
2023-01-03,600682,0.17668682
2023-01-03,600686,-0.9761854
2023-01-03,600691,0.078795865
2023-01-03,600696,-0.038297288
2023-01-03,600702,0.59225667
2023-01-03,600706,-2.259576
2023-01-03,600712,-1.7187767
2023-01-03,600717,0.02190214
2023-01-03,600721,-0.14108074
2023-01-03,600726,0.09256605
2023-01-03,600730,-0.026690232
2023-01-03,600735,-0.09538682
2023-01-03,600739,0.15089738
2023-01-03,600743,0.26563302
2023-01-03,600748,0.21757919
2023-01-03,600753,-0.33856916
2023-01-03,600757,0.5489416
2023-01-03,600761,-0.37861434
2023-01-03,600766,-0.95234454
2023-01-03,600771,-0.44954944
2023-01-03,600776,-0.16554618
2023-01-03,600782,0.048917275
2023-01-03,600787,0.15351553
2023-01-03,600792,0.029398097
2023-01-03,600796,0.05840791
2023-01-03,600801,-0.3493733
2023-01-03,600807,-0.12123986
2023-01-03,600811,-0.10361616
2023-01-03,600816,0.170039
2023-01-03,600820,0.016713858
2023-01-03,600824,-0.3627202
2023-01-03,600828,-0.24975273
2023-01-03,600834,0.31187826
2023-01-03,600838,-1.8578532
2023-01-03,600844,-0.31178692
2023-01-03,600848,0.3836644
2023-01-03,600854,0.09404556
2023-01-03,600859,0.5176774
2023-01-03,600863,-0.07078647
2023-01-03,600867,0.23358494
2023-01-03,600872,0.48043764
2023-01-03,600876,0.3445713
2023-01-03,600881,-0.18561059
2023-01-03,600885,-0.38512853
2023-01-03,600889,-0.4990354
2023-01-03,600895,-0.010765312
2023-01-03,600903,0.05608863
2023-01-03,600909,-0.235607
2023-01-03,600919,0.3157824
2023-01-03,600929,-0.10428083
2023-01-03,600938,0.17069341
2023-01-03,600956,-0.063224114
2023-01-03,600961,-0.53364354
2023-01-03,600966,0.3606224
2023-01-03,600970,0.19649905
2023-01-03,600976,-0.4225133
2023-01-03,600981,0.31242463
2023-01-03,600985,-0.23685162
2023-01-03,600989,-0.044372946
2023-01-03,600995,-0.2674526
