trade_date,stock_code,model_pred
2022-01-04,000761,0.03406773
2022-01-04,000768,-0.027412241
2022-01-04,000779,0.11649816
2022-01-04,000785,0.2952323
2022-01-04,000790,-1.5733242
2022-01-04,000795,-0.15608944
2022-01-04,000799,0.46914148
2022-01-04,000803,-0.7128049
2022-01-04,000812,-0.9045035
2022-01-04,000818,0.25509214
2022-01-04,000822,-0.05969791
2022-01-04,000828,0.11096713
2022-01-04,000833,-0.5188401
2022-01-04,000839,-0.9633473
2022-01-04,000856,-0.86113846
2022-01-04,000861,0.09736694
2022-01-04,000869,0.1843288
2022-01-04,000878,-0.16633728
2022-01-04,000883,-0.039913356
2022-01-04,000888,-1.3156431
2022-01-04,000895,0.015515376
2022-01-04,000900,0.30492178
2022-01-04,000905,-0.94590396
2022-01-04,000912,-0.918715
2022-01-04,000918,-1.1615002
2022-01-04,000922,-0.06351143
2022-01-04,000927,0.017822534
2022-01-04,000931,0.38245958
2022-01-04,000936,0.36026648
2022-01-04,000949,-0.14665526
2022-01-04,000953,-2.2354357
2022-01-04,000959,0.12643066
2022-01-04,000963,-0.4170583
2022-01-04,000968,0.08710516
2022-01-04,000973,0.12710457
2022-01-04,000978,-0.5702746
2022-01-04,000983,-0.22482842
2022-01-04,000990,-0.561831
2022-01-04,000997,-0.23747358
2022-01-04,001202,-1.1893239
2022-01-04,001207,-0.121458784
2022-01-04,001211,-1.0833803
2022-01-04,001216,-0.15159619
2022-01-04,001267,0.32833657
2022-01-04,001896,0.55852133
2022-01-04,002001,0.59221596
2022-01-04,002006,0.34902018
2022-01-04,002010,-0.43097067
2022-01-04,002014,-0.4821925
2022-01-04,002019,-0.015070803
2022-01-04,002023,-0.4197864
2022-01-04,002028,0.28641158
2022-01-04,002032,-0.103530675
2022-01-04,002036,-0.72753954
2022-01-04,002040,0.54895484
2022-01-04,002044,-0.11792319
2022-01-04,002048,-0.09203114
2022-01-04,002053,-0.3967057
2022-01-04,002057,-0.72142065
2022-01-04,002061,0.38649404
2022-01-04,002065,0.5330723
2022-01-04,002069,-0.47772318
2022-01-04,002075,0.21143435
2022-01-04,002079,-0.6158273
2022-01-04,002083,-1.6062784
2022-01-04,002087,0.07879505
2022-01-04,002093,-0.27502203
2022-01-04,002097,-0.2224235
2022-01-04,002101,-0.2804932
2022-01-04,002105,-1.2917964
2022-01-04,002109,-0.54521
2022-01-04,002114,-0.5639079
2022-01-04,002118,-2.2015514
2022-01-04,002122,-0.062811404
2022-01-04,002127,-0.89533836
2022-01-04,002131,-0.56322074
2022-01-04,002135,-0.9098501
2022-01-04,002139,0.6102554
2022-01-04,002145,-0.34429827
2022-01-04,002150,-0.075431906
2022-01-04,002154,-0.9569942
2022-01-04,002158,-0.54095805
2022-01-04,002162,-0.4624068
2022-01-04,002166,-0.28329197
2022-01-04,002171,0.34964684
2022-01-04,002175,-1.1701237
2022-01-04,002179,-0.3006043
2022-01-04,002183,-0.93757373
2022-01-04,002187,0.24062759
2022-01-04,002191,-0.67121774
2022-01-04,002195,-0.97108626
2022-01-04,002201,0.33864182
2022-01-04,002205,-0.27794752
2022-01-04,002209,-0.61809283
2022-01-04,002213,-1.2719822
2022-01-04,002218,-0.2856479
2022-01-04,002223,-0.4168051
2022-01-04,002227,-1.3077564
2022-01-04,002231,0.13207845
2022-01-04,002235,-2.3070297
2022-01-04,002239,0.082329154
2022-01-04,002243,0.2520335
2022-01-04,002248,-0.88254285
2022-01-04,002253,-1.1048279
2022-01-04,002258,-0.26201054
2022-01-04,002264,-0.6671638
2022-01-04,002268,-0.5752814
2022-01-04,002272,-0.9315975
2022-01-04,002276,-0.65289414
2022-01-04,002280,-0.7523265
2022-01-04,002284,-1.7637279
2022-01-04,002288,-0.007900418
2022-01-04,002293,-0.33281416
2022-01-04,002297,-0.0403798
2022-01-04,002301,-1.0124824
2022-01-04,002305,-1.5762216
2022-01-04,002311,-0.48707405
2022-01-04,002315,-0.27509916
2022-01-04,002320,0.23346293
2022-01-04,002324,-1.5319455
2022-01-04,002328,-0.45312414
2022-01-04,002332,-0.11688319
2022-01-04,002337,0.08878414
2022-01-04,002341,-0.5766638
2022-01-04,002345,-1.0631771
2022-01-04,002349,0.39674038
2022-01-04,002353,-0.019923098
2022-01-04,002357,-0.4485972
2022-01-04,002362,-0.5270219
2022-01-04,002366,-1.1527557
2022-01-04,002370,-1.0600303
2022-01-04,002374,-3.5291245
2022-01-04,002378,0.0267491
2022-01-04,002382,0.17703599
2022-01-04,002386,-0.3510749
2022-01-04,002390,-1.3951137
2022-01-04,002394,0.10002528
2022-01-04,002398,-0.0786462
2022-01-04,002402,-0.29405934
2022-01-04,002406,0.16563722
2022-01-04,002410,0.20765218
2022-01-04,002414,0.14445327
2022-01-04,002418,-0.6757268
2022-01-04,002422,0.1814495
2022-01-04,002428,-0.3343829
2022-01-04,002432,-1.8377228
2022-01-04,002436,-0.5907485
2022-01-04,002440,0.48948842
2022-01-04,002444,-0.13763401
2022-01-04,002449,-0.0929352
2022-01-04,002454,-0.19147694
2022-01-04,002458,-0.62223405
2022-01-04,002462,-0.15651715
2022-01-04,002467,-1.1402596
2022-01-04,002472,0.07353455
2022-01-04,002478,0.17507523
2022-01-04,002482,-0.25908345
2022-01-04,002487,0.052351788
2022-01-04,002492,-1.0110612
2022-01-04,002497,-0.010200981
2022-01-04,002502,-0.3790742
2022-01-04,002507,-0.6215991
2022-01-04,002512,-1.1460762
2022-01-04,002516,-0.2103346
2022-01-04,002520,-0.8062916
2022-01-04,002524,-0.103937685
2022-01-04,002530,-1.3967788
2022-01-04,002534,-0.87848765
2022-01-04,002538,-0.28550088
2022-01-04,002542,0.3488552
2022-01-04,002546,-0.13599262
2022-01-04,002550,-0.07172029
2022-01-04,002554,-1.493253
2022-01-04,002558,-1.8471494
2022-01-04,002562,-0.14231226
2022-01-04,002567,-0.3795066
2022-01-04,002572,-0.5420404
2022-01-04,002576,-0.091465734
2022-01-04,002580,-0.5165031
2022-01-04,002585,-0.22981492
2022-01-04,002590,-1.1257794
2022-01-04,002595,0.29359967
2022-01-04,002599,-1.1713055
2022-01-04,002603,-0.8174509
2022-01-04,002608,0.13356678
2022-01-04,002612,-0.41916084
2022-01-04,002616,-0.48031148
2022-01-04,002622,-0.060326036
2022-01-04,002626,-0.24852157
2022-01-04,002630,-0.6609616
2022-01-04,002634,-1.0931463
2022-01-04,002638,-1.5256685
2022-01-04,002642,-1.3049389
2022-01-04,002646,-0.68531907
2022-01-04,002651,-0.8178505
2022-01-04,002655,-1.8675331
2022-01-04,002660,-0.16339706
2022-01-04,002664,-0.11212247
2022-01-04,002668,0.27739063
2022-01-04,002672,0.35030675
2022-01-04,002676,-0.4574417
2022-01-04,002681,-0.51840496
2022-01-04,002686,-0.6225592
2022-01-04,002690,-0.11376949
2022-01-04,002694,-1.8910265
2022-01-04,002698,0.23357862
2022-01-04,002703,-1.752054
2022-01-04,002708,-0.66043234
2022-01-04,002714,-0.6798922
2022-01-04,002718,-1.2904118
2022-01-04,002724,-0.13361646
2022-01-04,002728,-1.142894
2022-01-04,002732,0.24456179
2022-01-04,002736,0.4861086
2022-01-04,002740,-0.48741198
2022-01-04,002746,-0.86583215
2022-01-04,002752,0.05571193
2022-01-04,002757,0.34449667
2022-01-04,002761,-0.283391
2022-01-04,002766,0.6158253
2022-01-04,002771,0.41177434
2022-01-04,002775,-1.4161137
2022-01-04,002780,-0.36606807
2022-01-04,002785,0.64981806
2022-01-04,002789,0.13468614
2022-01-04,002793,0.4423406
2022-01-04,002798,-0.72466147
2022-01-04,002802,-0.69091153
2022-01-04,002807,0.43690944
2022-01-04,002812,-0.19209854
2022-01-04,002817,-0.7270922
2022-01-04,002821,0.73001397
2022-01-04,002826,-0.5044211
2022-01-04,002830,-0.1522286
2022-01-04,002835,-0.802177
2022-01-04,002839,0.13740547
2022-01-04,002843,0.3400001
2022-01-04,002848,0.15599081
2022-01-04,002852,-0.5765255
2022-01-04,002857,-0.5787617
2022-01-04,002861,-0.2563489
2022-01-04,002865,-1.1725013
2022-01-04,002869,-0.4621985
2022-01-04,002875,-0.107200764
2022-01-04,002879,-0.4607284
2022-01-04,002883,-1.3207655
2022-01-04,002887,-0.097281195
2022-01-04,002891,-0.2364291
2022-01-04,002896,0.29779494
2022-01-04,002900,-1.0027319
2022-01-04,002905,-0.6801022
2022-01-04,002909,0.20205009
2022-01-04,002913,0.1170219
2022-01-04,002918,-0.28194323
2022-01-04,002922,0.5217825
2022-01-04,002927,-0.19585654
2022-01-04,002931,-0.03883375
2022-01-04,002936,0.7498255
2022-01-04,002940,-0.49812198
2022-01-04,002945,0.5303426
2022-01-04,002949,-0.49421433
2022-01-04,002955,-1.1569161
2022-01-04,002959,-0.5733378
2022-01-04,002963,0.04635293
2022-01-04,002968,-0.31118
2022-01-04,002972,0.08720071
2022-01-04,002977,-0.7787341
2022-01-04,002981,-0.20799461
2022-01-04,002985,-0.46875688
2022-01-04,002989,0.22620174
2022-01-04,002993,-0.42491844
2022-01-04,002998,-0.21902287
2022-01-04,003002,0.34666342
2022-01-04,003006,0.16629633
2022-01-04,003010,-1.5276628
2022-01-04,003015,0.27143854
2022-01-04,003019,0.012012783
2022-01-04,003023,-0.4194545
2022-01-04,003028,-0.011004046
2022-01-04,003032,-0.02620048
2022-01-04,003037,-0.18393746
2022-01-04,003041,0.015313571
2022-01-04,300001,-0.33355844
2022-01-04,300005,-0.25462526
2022-01-04,300009,0.10964176
2022-01-04,300014,0.8137766
2022-01-04,300018,-2.6283488
2022-01-04,300024,-0.49337325
2022-01-04,300030,-1.5493648
2022-01-04,300034,-0.45324406
2022-01-04,300039,-3.00772
2022-01-04,300043,-1.0083866
2022-01-04,300047,-1.2673764
2022-01-04,300051,-0.19687104
2022-01-04,300055,-0.08215911
2022-01-04,300059,0.19331184
2022-01-04,300065,-0.26192763
2022-01-04,300069,-0.18169788
2022-01-04,300073,-0.1535192
2022-01-04,300077,-0.10610913
2022-01-04,300082,0.34470135
2022-01-04,300086,-1.5087514
2022-01-04,300092,-0.028597116
2022-01-04,300097,-0.58215964
2022-01-04,300101,-0.2827384
2022-01-04,300106,-0.87824726
2022-01-04,300111,-1.0407126
2022-01-04,300116,-0.7670599
2022-01-04,300121,-0.16714555
2022-01-04,300126,-0.5159441
2022-01-04,300130,-2.3561082
2022-01-04,300134,-1.5850925
2022-01-04,300138,-0.21351212
2022-01-04,300142,0.27728024
2022-01-04,300146,-0.58643943
2022-01-04,300150,-1.1805093
2022-01-04,300154,-0.30936956
2022-01-04,300160,-0.13062522
2022-01-04,300165,-1.1107599
2022-01-04,300170,-0.5483418
2022-01-04,300174,0.021319978
2022-01-04,300179,-0.29792595
2022-01-04,300183,-0.28901467
2022-01-04,300188,-0.45484412
2022-01-04,300192,-0.58554673
2022-01-04,300196,-0.62647814
2022-01-04,300200,0.00029994547
2022-01-04,300206,-0.58434916
2022-01-04,300212,0.3536619
2022-01-04,300217,-0.64518297
2022-01-04,300221,-0.036703136
2022-01-04,300225,-0.02880302
2022-01-04,300229,0.024541024
2022-01-04,300233,-0.1272632
2022-01-04,300237,-1.1384413
2022-01-04,300241,-0.5316354
2022-01-04,300245,-0.42667046
2022-01-04,300249,-0.32367995
2022-01-04,300253,0.03857713
2022-01-04,300257,-0.018632982
2022-01-04,300261,-1.4807184
2022-01-04,300265,-0.4093332
2022-01-04,300270,-0.4949177
2022-01-04,300274,0.16194865
2022-01-04,300278,-0.09664046
2022-01-04,300282,-0.090154536
2022-01-04,300286,-0.0392549
2022-01-04,300290,-1.027869
2022-01-04,300294,-0.13184544
2022-01-04,300298,-0.93824995
2022-01-04,300304,-0.2927785
2022-01-04,300308,-0.17706956
2022-01-04,300314,0.030315548
2022-01-04,300318,-0.6296419
2022-01-04,300322,-1.2234888
2022-01-04,300327,-0.008289799
2022-01-04,300331,0.3072211
2022-01-04,300335,-1.421808
2022-01-04,300340,0.75740355
2022-01-04,300344,-1.7983661
2022-01-04,300348,-0.6003999
2022-01-04,300352,-1.0457416
2022-01-04,300357,-0.36052957
2022-01-04,300363,0.8222626
2022-01-04,300369,-0.22896579
2022-01-04,300374,-0.6134784
2022-01-04,300379,-0.39430153
2022-01-04,300383,-0.31919885
2022-01-04,300387,0.14339204
2022-01-04,300391,-0.4828316
2022-01-04,300395,-0.9840438
2022-01-04,300399,-0.4716369
2022-01-04,300403,-0.41267475
2022-01-04,300407,-0.44364756
2022-01-04,300411,-0.29567778
2022-01-04,300415,0.65505934
2022-01-04,300420,2.4524517e-05
2022-01-04,300424,0.14459634
2022-01-04,300428,0.28498375
2022-01-04,300433,0.20915984
2022-01-04,300437,0.38197565
2022-01-04,300441,-0.27798745
2022-01-04,300445,-0.008651966
2022-01-04,300449,-2.5168138
2022-01-04,300453,-0.054652084
2022-01-04,300457,0.44073838
2022-01-04,300461,0.045934394
2022-01-04,300465,-1.1979432
2022-01-04,300469,0.055879664
2022-01-04,300473,-0.23670211
2022-01-04,300477,-0.5584846
2022-01-04,300481,-0.19493087
2022-01-04,300485,-1.0125699
2022-01-04,300489,-0.5319824
2022-01-04,300493,-0.9898686
2022-01-04,300498,-0.69589615
2022-01-04,300502,-0.8259499
2022-01-04,300507,-0.46445334
2022-01-04,300511,-1.5560181
2022-01-04,300515,-0.049166307
2022-01-04,300519,-2.8094776
2022-01-04,300523,0.033486728
2022-01-04,300528,-0.27720124
2022-01-04,300532,0.18498147
2022-01-04,300537,0.3478164
2022-01-04,300541,-0.678869
2022-01-04,300546,-0.4489112
2022-01-04,300550,-0.06831217
2022-01-04,300554,-0.3076976
2022-01-04,300559,-0.64364845
2022-01-04,300563,-0.0013293009
2022-01-04,300567,-0.32376856
2022-01-04,300571,-2.0484352
2022-01-04,300576,0.18713115
2022-01-04,300580,-0.8546181
2022-01-04,300584,-0.6566862
2022-01-04,300588,-1.2530116
2022-01-04,300592,-0.9533812
2022-01-04,300596,-0.0023236042
2022-01-04,300601,0.23419264
2022-01-04,300605,0.23420773
2022-01-04,300609,-0.7823303
2022-01-04,300613,0.33709806
2022-01-04,300617,0.8284929
2022-01-04,300621,-0.00054478366
2022-01-04,300625,0.036185548
2022-01-04,300629,0.32136178
2022-01-04,300633,-0.10944616
2022-01-04,300637,0.33816242
2022-01-04,300641,-0.33861732
2022-01-04,300645,-1.1591216
2022-01-04,300650,-1.7716526
2022-01-04,300654,-0.12196641
2022-01-04,300658,-0.65045667
2022-01-04,300662,0.001936852
2022-01-04,300666,-0.74759185
2022-01-04,300670,-0.546145
2022-01-04,300674,-0.6566782
2022-01-04,300678,-0.032082647
2022-01-04,300682,0.1013408
2022-01-04,300686,-0.20190307
2022-01-04,300690,0.18942086
2022-01-04,300694,0.024800107
2022-01-04,300698,-0.5169398
2022-01-04,300702,0.13126592
2022-01-04,300707,-0.51167923
2022-01-04,300711,0.07958999
2022-01-04,300716,-0.23072726
2022-01-04,300720,0.23877338
2022-01-04,300724,0.638555
2022-01-04,300729,0.1972958
2022-01-04,300733,-0.44751996
2022-01-04,300738,-0.88274735
2022-01-04,300742,0.68137383
2022-01-04,300747,-0.35689792
2022-01-04,300751,0.63911223
2022-01-04,300756,-1.0393159
2022-01-04,300760,0.30690372
2022-01-04,300765,-0.37402004
2022-01-04,300769,0.51497185
2022-01-04,300773,-0.07881544
2022-01-04,300777,0.75993675
2022-01-04,300781,-0.8972362
2022-01-04,300786,0.007830817
2022-01-04,300790,-0.941899
2022-01-04,300795,-1.0823717
2022-01-04,300799,-2.0848882
2022-01-04,300803,-0.5917485
2022-01-04,300808,-0.36391994
2022-01-04,300812,0.1454519
2022-01-04,300816,-0.052038275
2022-01-04,300820,-0.18585892
2022-01-04,300824,0.06916113
2022-01-04,300828,0.47949916
2022-01-04,300832,-0.1278386
2022-01-04,300837,0.048927054
2022-01-04,300841,-1.8794917
2022-01-04,300845,-1.5152667
2022-01-04,300849,0.10766546
2022-01-04,300853,-0.78332496
2022-01-04,300857,0.5438573
2022-01-04,300861,-0.01949687
2022-01-04,300865,-1.5607232
2022-01-04,300869,0.15433425
2022-01-04,300873,-0.29809803
2022-01-04,300878,-2.2690485
2022-01-04,300882,-0.23889881
2022-01-04,300886,-0.26135135
2022-01-04,300890,0.82537735
2022-01-04,300894,-0.36777854
2022-01-04,300898,-2.0621252
2022-01-04,300902,0.38341266
2022-01-04,300907,0.53990865
2022-01-04,300911,-0.9531877
2022-01-04,300916,0.29994214
2022-01-04,300920,0.30144173
2022-01-04,300925,0.07641468
2022-01-04,300929,-0.13827363
2022-01-04,300933,-0.18991715
2022-01-04,300938,-0.31160578
2022-01-04,300942,-0.7220118
2022-01-04,300947,-0.43065795
2022-01-04,300951,-0.22638336
2022-01-04,300956,0.15392224
2022-01-04,300960,-0.60112184
2022-01-04,300964,0.09318752
2022-01-04,300969,0.24267747
2022-01-04,300973,-0.26699457
2022-01-04,300978,0.003489852
2022-01-04,300982,0.43761933
2022-01-04,300986,0.16514821
2022-01-04,300990,0.5904708
2022-01-04,300994,0.15933675
2022-01-04,300998,0.2724833
2022-01-04,301002,0.35079354
2022-01-04,301006,0.32280988
2022-01-04,301010,-0.33065063
2022-01-04,301015,-1.7114801
2022-01-04,301019,0.34985915
2022-01-04,301023,-0.20158775
2022-01-04,301027,0.37263924
2022-01-04,301031,-0.2351189
2022-01-04,301036,-0.017836004
2022-01-04,301040,0.4424659
2022-01-04,301045,0.22499882
2022-01-04,301049,-0.02646827
2022-01-04,301053,0.1780273
2022-01-04,301058,-1.121036
2022-01-04,301062,-0.23534417
2022-01-04,301067,-0.048813015
2022-01-04,301071,0.57679063
2022-01-04,301076,0.22693904
2022-01-04,301080,0.2977742
2022-01-04,301085,-0.13293745
2022-01-04,301089,0.12137
2022-01-04,301093,-0.28011113
2022-01-04,301119,0.6851182
2022-01-04,301169,0.4661527
2022-01-04,301188,0.44524333
2022-01-04,430090,-2.377769
2022-01-04,430418,0.023200111
2022-01-04,430510,-0.41385496
2022-01-04,600000,0.4215505
2022-01-04,600008,0.14185458
2022-01-04,600012,0.49648386
2022-01-04,600018,0.32715783
2022-01-04,600022,-0.15272462
2022-01-04,600027,-0.26199496
2022-01-04,600031,0.085060254
2022-01-04,600036,0.26892796
2022-01-04,600048,-0.5361066
2022-01-04,600053,0.12170242
2022-01-04,600057,-0.023337854
2022-01-04,600061,0.33417708
2022-01-04,600066,0.13469489
2022-01-04,600073,-0.034218535
2022-01-04,600078,0.38497293
2022-01-04,600082,-0.53646576
2022-01-04,600089,-0.1677945
2022-01-04,600097,-0.42755675
2022-01-04,600101,-1.4899685
2022-01-04,600106,-0.7426548
2022-01-04,600110,0.382917
2022-01-04,600114,-0.7202468
2022-01-04,600118,0.09650071
2022-01-04,600123,-0.5497323
2022-01-04,600128,-1.5758315
2022-01-04,600132,0.1011952
2022-01-04,600138,-0.35606596
2022-01-04,600149,-0.96791863
2022-01-04,600153,0.2122527
2022-01-04,600158,-1.2936894
2022-01-04,600162,-1.0246745
2022-01-04,600168,0.38122693
2022-01-04,600172,0.28653023
2022-01-04,600178,-0.3925073
2022-01-04,600184,-1.4285748
2022-01-04,600188,-0.5186002
2022-01-04,600193,-0.71832347
2022-01-04,600198,0.056220423
2022-01-04,600202,-1.275787
2022-01-04,600208,-0.151081
2022-01-04,600213,-1.4167662
2022-01-04,600218,-0.3303975
2022-01-04,600222,0.0903924
2022-01-04,600227,-0.17559114
2022-01-04,600231,0.038577963
2022-01-04,600236,-0.021383524
2022-01-04,600241,0.6720527
2022-01-04,600249,-0.12041145
2022-01-04,600255,-1.7448332
2022-01-04,600259,0.57532865
2022-01-04,600266,0.1895409
2022-01-04,600271,0.4963343
2022-01-04,600277,-0.7973856
2022-01-04,600281,0.20872024
2022-01-04,600285,-1.1660752
2022-01-04,600295,-0.36216974
2022-01-04,600300,0.42852396
2022-01-04,600307,-0.12682591
2022-01-04,600312,-0.04402431
2022-01-04,600318,0.013605483
2022-01-04,600322,-1.3777536
2022-01-04,600327,-0.66575027
2022-01-04,600331,-0.17858092
2022-01-04,600336,-0.49998957
2022-01-04,600340,-0.8041923
2022-01-04,600348,-0.9246855
2022-01-04,600353,-1.5564286
2022-01-04,600358,-0.5762838
2022-01-04,600363,-0.15809155
2022-01-04,600369,-0.053379145
2022-01-04,600373,-0.58899826
2022-01-04,600379,-0.2591173
2022-01-04,600386,-0.46031487
2022-01-04,600391,-1.354339
2022-01-04,600396,-0.19814315
2022-01-04,600400,-0.5488653
2022-01-04,600408,-0.0074157007
2022-01-04,600416,-0.3928374
2022-01-04,600421,-0.7030653
2022-01-04,600426,0.35435623
2022-01-04,600435,-0.18126416
2022-01-04,600444,-1.4323895
2022-01-04,600452,-0.36599848
2022-01-04,600459,-0.13876778
2022-01-04,600466,-1.5330957
2022-01-04,600470,0.14422472
2022-01-04,600478,-0.028714214
2022-01-04,600482,0.13944823
2022-01-04,600488,0.10865846
2022-01-04,600493,-0.24098444
2022-01-04,600498,0.38563496
2022-01-04,600502,0.36175
2022-01-04,600507,0.15647157
2022-01-04,600511,-0.1640743
2022-01-04,600516,0.68568075
2022-01-04,600520,-0.041490234
2022-01-04,600525,-0.3393516
2022-01-04,600529,-0.13952142
2022-01-04,600533,-0.7636467
2022-01-04,600538,-0.1696507
2022-01-04,600545,-0.49779785
2022-01-04,600549,0.33187124
2022-01-04,600556,-1.0277319
2022-01-04,600560,-1.1631539
2022-01-04,600565,-0.94187945
2022-01-04,600570,0.2747584
2022-01-04,600575,0.16762254
2022-01-04,600579,0.3334675
2022-01-04,600583,0.41517916
2022-01-04,600587,-1.4404876
2022-01-04,600592,0.09157176
2022-01-04,600596,-0.06579542
2022-01-04,600601,0.02486198
2022-01-04,600606,0.11922357
2022-01-04,600612,0.40285623
2022-01-04,600617,-0.26769382
2022-01-04,600621,-0.00020154752
2022-01-04,600626,0.111338615
2022-01-04,600633,-1.4219425
2022-01-04,600638,-0.7927575
2022-01-04,600642,-0.5168431
2022-01-04,600647,-0.9084625
2022-01-04,600651,0.09780608
2022-01-04,600657,-0.47687483
2022-01-04,600662,-0.036067724
2022-01-04,600666,0.18139249
2022-01-04,600674,-0.083319075
2022-01-04,600679,0.37461472
2022-01-04,600684,-0.6903507
2022-01-04,600689,-0.26140293
2022-01-04,600693,0.097866215
2022-01-04,600698,-0.33318034
2022-01-04,600704,-0.18275526
2022-01-04,600708,-0.585768
2022-01-04,600714,0.00916519
2022-01-04,600719,-1.2130741
2022-01-04,600724,-0.15209326
2022-01-04,600728,-1.2731383
2022-01-04,600732,0.33193383
2022-01-04,600736,0.15742192
2022-01-04,600740,-0.5837215
2022-01-04,600744,-1.1277485
2022-01-04,600749,-1.1979803
2022-01-04,600754,-0.47077712
2022-01-04,600758,-0.23798868
2022-01-04,600763,-0.6283668
2022-01-04,600767,0.26369488
2022-01-04,600771,-0.70845336
2022-01-04,600776,-0.19422036
2022-01-04,600782,-0.1023592
2022-01-04,600787,-0.20021194
2022-01-04,600792,-0.05434402
2022-01-04,600796,-0.50678504
2022-01-04,600801,-0.03950423
2022-01-04,600807,-0.27120578
2022-01-04,600811,0.056364793
2022-01-04,600816,0.057454534
2022-01-04,600820,0.40040386
2022-01-04,600824,-0.48138613
2022-01-04,600828,0.10865941
2022-01-04,600834,0.27905428
2022-01-04,600838,0.062188186
2022-01-04,600844,-1.4349113
2022-01-04,600848,0.29191518
2022-01-04,600854,0.7401249
2022-01-04,600859,-0.21203905
2022-01-04,600863,-0.30804315
2022-01-04,600867,0.058141887
2022-01-04,600872,-0.4659449
2022-01-04,600876,-1.215302
2022-01-04,600881,0.046827868
2022-01-04,600885,-0.41969216
2022-01-04,600889,-0.5112636
2022-01-04,600895,0.2732625
2022-01-04,600903,-0.16110867
2022-01-04,600909,0.5290894
2022-01-04,600919,0.25615907
2022-01-04,600933,-0.12736666
2022-01-04,600956,-0.5214105
2022-01-04,600961,-0.038050577
2022-01-04,600966,0.437369
2022-01-04,600970,-0.4026044
2022-01-04,600976,-2.1886106
2022-01-04,600981,-2.4133887
2022-01-04,600985,-0.99302745
2022-01-04,600989,0.180822
2022-01-04,600995,-0.22149804
2022-01-04,601000,0.051780183
2022-01-04,601005,0.12155645
2022-01-04,601009,0.2946278
2022-01-04,601015,-0.2958495
2022-01-04,601020,-0.019016046
2022-01-04,601058,-0.9658391
2022-01-04,601077,0.44926235
2022-01-04,601099,-0.8304194
2022-01-04,601107,-1.4000045
2022-01-04,601116,-0.88632834
2022-01-04,601127,0.5449521
2022-01-04,601139,-0.53675336
2022-01-04,601162,0.18005449
2022-01-04,601169,0.423393
2022-01-04,601187,0.052719433
2022-01-04,601200,0.39659095
2022-01-04,601216,-0.069987744
2022-01-04,601226,-0.6779
2022-01-04,601233,-0.11181278
2022-01-04,601279,0.047443137
2022-01-04,601318,0.40826583
2022-01-04,601330,0.22279505
2022-01-04,601360,0.24449937
2022-01-04,601375,0.29587072
2022-01-04,601398,0.5582923
2022-01-04,601512,0.25718278
2022-01-04,601528,-0.20350592
2022-01-04,601568,0.21039708
2022-01-04,601595,-0.22315155
2022-01-04,601601,0.25184485
2022-01-04,601609,-0.07127858
2022-01-04,601618,0.24541713
2022-01-04,601636,0.62511027
2022-01-04,601668,0.55928457
2022-01-04,601686,-0.7250421
2022-01-04,601698,-0.28901172
2022-01-04,601717,-0.35885787
2022-01-04,601766,0.59845126
2022-01-04,601789,0.027376194
2022-01-04,601801,0.31457847
2022-01-04,601818,0.48920894
2022-01-04,601838,0.55030024
2022-01-04,601865,-0.28386503
2022-01-04,601872,0.05203302
