year,from,to,daynum,port_ret,bmk_ret,active_ret,total_risk,active_risk,IR,turnover,total_mdd,active_mdd,avg_active_mdd,win_ratio,bmk,model_id,dataset,label_shift,univ_id,suffix,archive_id
9999.0,20140107.0,20250217.0,2700.0,0.21537535322131984,0.07225163569223693,0.14312371752908293,0.2619984275525572,0.0972227587611632,1.4721215418365132,19.06037546357176,-0.4620352308927624,-0.17035142955800994,-0.09127336566342004,0.6666666666666666,YangQi,lgb,alpha,20,all,480,archive_20250217_product
2014.0,20140107.0,20141231.0,242.0,0.7144173135075496,0.6221128841559269,0.09230442935162264,0.18554146804306407,0.06330578424872747,1.4580725986895593,23.32510252629223,-0.0904534590127023,-0.06687416588315354,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2015.0,20150105.0,20151231.0,244.0,0.6637515851461753,0.07216352449966013,0.5915880606465151,0.4129709194877955,0.11674901206805385,5.067178301274826,29.676898542918426,-0.29452253293386976,-0.06360246113197188,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2016.0,20160104.0,20161230.0,244.0,-0.009484747842162132,-0.09258839429842368,0.08310364645626156,0.2541867858422273,0.06126538236130717,1.3564535673043734,24.978688799010826,-0.2439948421555929,-0.05003971155110232,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2017.0,20170103.0,20171229.0,244.0,0.2312236037794444,0.2425111793378893,-0.011287575558444951,0.11328541174487428,0.06918207178019985,-0.1631575243121802,20.32825942014601,-0.0841784974250327,-0.08777512980688895,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2018.0,20180102.0,20181228.0,243.0,-0.21936754369067668,-0.23637294921983046,0.01700540552915375,0.21577227483626327,0.0646292174662914,0.2631225658584408,21.611827609405648,-0.28883577561385304,-0.04870981376294858,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2019.0,20190102.0,20191231.0,244.0,0.6212312167343628,0.3918652603759236,0.22936595635843915,0.22231547253847603,0.07041557763139833,3.2573183956409784,22.967028570711822,-0.14058497949225246,-0.03608482259637447,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2020.0,20200102.0,20201231.0,243.0,0.5065906724381506,0.2989188530125264,0.20767181942562415,0.2547612203030976,0.08421655803511889,2.4659262296023017,21.90613723967128,-0.16176228428945638,-0.08194299186359366,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2021.0,20210104.0,20211231.0,243.0,-0.08732984539514044,-0.03516801593592922,-0.05216182945921122,0.20884111691983492,0.0978591332437488,-0.5330297513394672,21.390144913926466,-0.2432843228604391,-0.115953408671294,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2022.0,20220104.0,20221230.0,242.0,-0.20013246660606526,-0.1983670826625672,-0.0017653839434981222,0.20033932021596992,0.0892798463634728,-0.019773599702568444,24.193247875582905,-0.21966621758320493,-0.12113711278756802,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2023.0,20230103.0,20231229.0,242.0,-0.05126221732753011,-0.0913547870571484,0.040092569729618284,0.14261505625924606,0.06971717242812432,0.5750745237258746,27.30531294083957,-0.2016063545383645,-0.05384707258722665,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2024.0,20240102.0,20241231.0,242.0,0.21321637039806365,0.1823951190058939,0.03082125139216973,0.2495208783018385,0.08920406813269781,0.3455139663173297,22.36934575551928,-0.17853881692898066,-0.09223329103754252,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2025.0,20250102.0,20250217.0,27.0,-0.016121759548919368,0.005392020826439303,-0.021513780375358667,0.1696971146580489,0.061348882643752475,-0.3506792536106532,2.7828478597720725,-0.06099283551252676,-0.028651259080173738,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
9999.0,20140107.0,20250217.0,2700.0,0.16624021731215155,0.07653880705748173,0.08970141025466982,0.23571628694293584,0.08161107306708043,1.0991328368019313,21.902903504483017,-0.4524611688790174,-0.1379603276633159,-0.07057093672998653,0.6666666666666666,hs300,lgb,alpha,20,all,480,archive_20250217_product
2014.0,20140107.0,20141231.0,242.0,0.6281856142005731,0.5749435143679533,0.05324209983261974,0.17097899909180606,0.07372660339382786,0.7221558756506743,26.028144923100637,-0.0850585430787445,-0.13350095547328067,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2015.0,20150105.0,20151231.0,244.0,1.135064788626031,0.16342049724004948,0.9716442913859816,0.4490237387909702,0.1412120019487213,6.880748647263122,30.296804611514663,-0.3530218989908055,-0.06817074410925539,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2016.0,20160104.0,20161230.0,244.0,0.10513714164505927,-0.1170258545676005,0.22216299621265975,0.28952286956426004,0.07642041836271403,2.9071156763132096,24.829514995514607,-0.2491946765982209,-0.03357834907003798,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2017.0,20170103.0,20171229.0,244.0,0.12749270089518672,0.17110629460163218,-0.04361359370644546,0.13767769281658784,0.07942952560372947,-0.549085410934365,22.351188583722326,-0.12664467624526388,-0.09753014841641083,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2018.0,20180102.0,20181228.0,243.0,-0.21420708833221255,-0.2595069477481889,0.04529985941597636,0.2312972929786095,0.06526470812235857,0.6940942619562165,21.760418689361668,-0.2775107480406851,-0.032309936898984426,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2019.0,20190102.0,20191231.0,244.0,0.42044488995536855,0.3648576416621929,0.05558724829317563,0.21177929843678456,0.04950947842133918,1.1227597233021316,23.42339621350412,-0.16032172750656182,-0.026352976813430632,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2020.0,20200102.0,20201231.0,243.0,0.3746930239579485,0.2813819510592859,0.09331107289866257,0.2463173438469296,0.06839802733037317,1.3642363170498395,21.50046175759261,-0.16768585829979174,-0.06655391160709634,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2021.0,20210104.0,20211231.0,243.0,0.09781216422269146,0.00925629906456149,0.08855586515812996,0.17617050486893673,0.07815144993127653,1.1331314420398175,22.056691630820488,-0.1537564820663727,-0.08775947967643483,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2022.0,20220104.0,20221230.0,242.0,-0.19784314436994774,-0.1961732361445824,-0.0016699082253653907,0.19647888833968846,0.06570488427532369,-0.0254152829547338,24.33792318381454,-0.2700610477454729,-0.08492933358178723,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2023.0,20230103.0,20231229.0,242.0,-0.006093726008012722,-0.08316356835312,0.07706984234510728,0.12207938716004822,0.05761811113643375,1.3375975162152371,24.18667615314601,-0.13648452415146106,-0.028928553255480383,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2024.0,20240102.0,20241231.0,242.0,0.18256994993658604,0.1540442864977032,0.02852566343888285,0.2552617180234776,0.07430521070819081,0.3838985606394144,22.167325821744086,-0.18142891587102927,-0.06519327566847988,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2025.0,20250102.0,20250217.0,27.0,-0.007297782328098856,0.014048963182591969,-0.021346745510690823,0.16142354853027388,0.06173063041104738,-0.3458047547635377,2.3331040857291385,-0.058523892395095034,-0.03150720419311948,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
9999.0,20140107.0,20250217.0,2700.0,0.1896017020055003,0.0709849678593264,0.11861673414617392,0.2418881820573748,0.07944684966745359,1.4930325701104137,22.105970887463737,-0.3530218989908055,-0.1420518811292939,-0.06302623906364982,0.75,zz800,lgb,alpha,20,all,480,archive_20250217_product
2014.0,20140107.0,20141231.0,242.0,0.6529266654528223,0.4890733095958186,0.16385335585700367,0.19212084652921976,0.04092604844496812,4.003644673326617,32.794410587030285,-0.10190558625468926,-0.04992450222591849,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2015.0,20150105.0,20151231.0,244.0,2.0269926657089656,0.773782922747196,1.2532097429617697,0.4573433358417013,0.06784642173946707,18.471272483229026,35.808587971614145,-0.4372180495810801,-0.019490152233950564,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2016.0,20160104.0,20161230.0,244.0,0.20792493016472213,-0.10853553635015878,0.3164604665148809,0.2941880012839849,0.04349204189732305,7.276284412260697,29.40965461506877,-0.2538393085299092,-0.020449288699396214,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2017.0,20170103.0,20171229.0,244.0,-0.12381681027488455,-0.12780233484400405,0.003985524569119492,0.1585922453476483,0.035969227817640496,0.11080372893534453,30.494771159973308,-0.20306419300652426,-0.04338965460862532,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2018.0,20180102.0,20181228.0,243.0,-0.2715950862065809,-0.3079490169031318,0.036353930696550914,0.23683425514604106,0.07104448434824476,0.5117065882039733,26.67940563504159,-0.3123575885425945,-0.09778244241177536,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2019.0,20190102.0,20191231.0,244.0,0.4694299197319826,0.2828167830544905,0.18661313667749213,0.21759310124548745,0.0777647975795496,2.3997122410894978,28.368283044106803,-0.16011290576328985,-0.11154250387673724,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2020.0,20200102.0,20201231.0,243.0,0.3530918511279486,0.19119140777314025,0.16190044335480835,0.24952057187393584,0.0817967856372962,1.9793008012895308,27.859162674787267,-0.14309113227730685,-0.06295165545005478,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2021.0,20210104.0,20211231.0,243.0,0.3275770656743633,0.2578505396128592,0.06972652606150409,0.17080302811876538,0.11171527294490856,0.6241449734083283,28.557451299742215,-0.12670582458218316,-0.19800202827554012,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2022.0,20220104.0,20221230.0,242.0,0.03221621051472545,-0.10319628604114406,0.1354124965558695,0.2380874373920485,0.06189556216140112,2.1877577620631823,32.54298496142239,-0.2512783958787531,-0.0326047561057603,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2023.0,20230103.0,20231229.0,242.0,0.23458970467985066,0.06316420955242362,0.17142549512742702,0.1640800137128296,0.06153118863558585,2.7859935575547303,26.36816398959498,-0.11457024845867793,-0.04655603802906383,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2024.0,20240102.0,20241231.0,242.0,-0.0823039608776891,0.04758600766148224,-0.12988996853917134,0.34993661972722884,0.13026869447617034,-0.9970927325362248,30.025617100618962,-0.39260146819487496,-0.2315240696921479,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2025.0,20250102.0,20250217.0,27.0,-0.0034945014895679805,0.059350546403252664,-0.06284504789282064,0.16861438430013692,0.12757713440489038,-0.4926043227571634,2.9445244116646063,-0.06154912142362212,-0.08080632905880725,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
9999.0,20140107.0,20250217.0,2700.0,0.25049835107782514,0.10067364412021053,0.14982470695761466,0.2630637249116661,0.07793678263326696,1.9223876313013544,27.654418120888728,-0.4372180495810799,-0.2425027866354068,-0.08291861838898144,0.8333333333333334,broad_univ,lgb,alpha,20,all,480,archive_20250217_product
2014.0,20140107.0,20141231.0,242.0,0.992607987946584,0.7398595705835527,0.25274841736303144,0.1900503547734479,0.08539396857415117,2.959792378586544,22.110532451970855,-0.09322285095754257,-0.1740303839286863,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
2015.0,20150105.0,20151231.0,244.0,1.2687497822602056,0.14304339449207235,1.1257063877681333,0.5155464690028594,0.1847371149512865,6.093558341348849,23.03159474242911,-0.44156994366830893,-0.13952967885092948,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
2016.0,20160104.0,20161230.0,244.0,0.0907032547106852,-0.1338689348033686,0.22457218951405375,0.3146588693923491,0.0795965156874757,2.8213821619504587,20.27814498806347,-0.2789715558187398,-0.04526325207151416,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
2017.0,20170103.0,20171229.0,244.0,0.022049961111002325,0.03689564900420783,-0.014845687893205506,0.16652572609979185,0.08866347004196594,-0.1674386067472747,19.84306878976568,-0.1945417638288509,-0.1303839742859284,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
2018.0,20180102.0,20181228.0,243.0,-0.2419948489183682,-0.2266630717989613,-0.015331777119406918,0.25215639674075074,0.10440124215244334,-0.14685435540144198,19.97484107524758,-0.33102262327233034,-0.11255370857526714,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
2019.0,20190102.0,20191231.0,244.0,0.4909768350048567,0.17794046575708045,0.3130363692477762,0.2262912353770081,0.07535601059889663,4.154099543751056,22.08468376555004,-0.1563396051435154,-0.03386881997915203,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
2020.0,20200102.0,20201231.0,243.0,0.24971209138560654,0.17440699833247364,0.07530509305313292,0.2427406061632743,0.08113957162491894,0.928093303243492,20.287271430558906,-0.15258267328677644,-0.06214121165769581,-0.08922451841652118,0.8333333333333334,YangQi,xgb,alpha,5,all,1440,archive_20250217_product
